"country","iso_code","region","year","cases_total","cases_imported","deaths_total","first_epiwk","last_epiwk","coverage_days","year_fraction","source","cfr","cfr_lo","cfr_hi"
"Tanzania","TZA","AFRO",1991,5676,NA,572,1991-01-01,1991-12-31,365,1,"OWiD",0.10077519379845,0.0930624122611576,0.108901055636412
"Tanzania","TZA","AFRO",1992,18526,NA,2173,1992-01-01,1992-12-31,365,1,"OWiD",0.117294612976358,0.11269450029513,0.12201521747508
"Tanzania","TZA","AFRO",1993,792,NA,74,1993-01-01,1993-12-31,365,1,"OWiD",0.0934343434343434,0.0740778971232594,0.115877144391248
"Tanzania","TZA","AFRO",1994,2240,NA,155,1994-01-01,1994-12-31,365,1,"OWiD",0.0691964285714286,0.0590323743619005,0.080504015067772
"Tanzania","TZA","AFRO",1995,2957,NA,96,1995-01-01,1995-12-31,365,1,"OWiD",0.0324653364896855,0.026374486092342,0.0395026043833379
"Tanzania","TZA","AFRO",1996,1464,NA,36,1996-01-01,1996-12-31,365,1,"OWiD",0.0245901639344262,0.0172807126453221,0.0338818056102528
"Tanzania","TZA","AFRO",1997,40249,NA,2231,1997-01-01,1997-12-31,365,1,"OWiD",0.0554299485701508,0.0532142371255395,0.0577100659239779
"Tanzania","TZA","AFRO",1998,14488,NA,608,1998-01-01,1998-12-31,365,1,"OWiD",0.0419657647708448,0.0387585488291099,0.0453585196720919
"Tanzania","TZA","AFRO",1999,12266,NA,584,1999-01-01,1999-12-31,365,1,"OWiD",0.0476112832219142,0.0439098442003258,0.051529235865277
"Tanzania","TZA","AFRO",2000,4637,NA,156,2000-01-01,2000-12-31,365,1,"OWiD",0.0336424412335562,0.0286404061606642,0.0392423251519443
"Tanzania","TZA","AFRO",2001,1300,NA,52,2001-01-01,2001-12-31,365,1,"OWiD",0.04,0.030015597601612,0.0521262067867008
"Tanzania","TZA","AFRO",2002,11920,NA,297,2002-01-01,2002-12-31,365,1,"OWiD",0.0249161073825503,0.0221925069404947,0.0278749408459323
"Tanzania","TZA","AFRO",2003,710,NA,32,2003-01-01,2003-12-31,365,1,"OWiD",0.0450704225352113,0.0310291967865517,0.0630329314540459
"Tanzania","TZA","AFRO",2004,10319,NA,272,2004-01-01,2004-12-31,365,1,"OWiD",0.0263591433278418,0.0233539683702968,0.0296354546392933
"Tanzania","TZA","AFRO",2005,2945,NA,94,2005-01-01,2005-12-31,365,1,"OWiD",0.031918505942275,0.025868784817237,0.0389199317261337
"Tanzania","TZA","AFRO",2006,14297,NA,254,2006-01-01,2006-12-31,365,1,"OWiD",0.0177659648877387,0.0156642137714608,0.0200670901786676
"Tanzania","TZA","AFRO",2007,1609,NA,65,2007-01-01,2007-12-31,365,1,"OWiD",0.0403977625854568,0.0313139959718852,0.0512029262959471
"Tanzania","TZA","AFRO",2008,2911,NA,88,2008-01-01,2008-12-31,365,1,"OWiD",0.0302301614565441,0.0243145304662529,0.0371131234378396
"Tanzania","TZA","AFRO",2009,7700,NA,113,2009-01-01,2009-12-31,365,1,"OWiD",0.0146753246753247,0.0121094343439803,0.0176175323370575
"Tanzania","TZA","AFRO",2010,4469,NA,59,2010-01-01,2010-12-31,365,1,"OWiD",0.0132020586260908,0.0100647983061031,0.0169970397599651
"Tanzania","TZA","AFRO",2011,942,NA,11,2011-01-01,2011-12-31,365,1,"OWiD",0.0116772823779193,0.00584327318203969,0.0207976341042581
"Tanzania","TZA","AFRO",2012,286,NA,4,2012-01-01,2012-12-31,365,1,"OWiD",0.013986013986014,0.00382351744928307,0.0354206142065556
"Tanzania","TZA","AFRO",2013,270,NA,17,2013-01-01,2013-12-31,365,1,"OWiD",0.062962962962963,0.0371026251269375,0.098897689295169
"Tanzania","TZA","AFRO",2015,11563,NA,144,2015-01-01,2015-12-31,365,1,"OWiD",0.012453515523653,0.010512415944976,0.0146454983746913
"Tanzania","TZA","AFRO",2016,11360,NA,172,2016-01-01,2016-12-31,365,1,"OWiD",0.0151408450704225,0.0129762122939306,0.0175588636614531
"Tanzania","TZA","AFRO",2017,4895,NA,99,2017-01-01,2017-12-31,365,1,"OWiD",0.0202247191011236,0.016467290018494,0.024568534321154
"Tanzania","TZA","AFRO",2018,4777,NA,84,2018-01-01,2018-12-31,365,1,"OWiD",0.0175842579024492,0.0140495130141963,0.0217248081004722
"Tanzania","TZA","AFRO",2021,54,NA,0,2021-01-01,2021-12-31,365,1,"OWiD",0,0,0.0660315142444218
"Tanzania","TZA","AFRO",2023,1068,NA,23,2023-01-16,2023-12-25,344,0.941820670773443,"dashboard:cholera_adm0_public_2023.csv",0.0215355805243446,0.0136995138720861,0.0321395361988855
"Tanzania","TZA","AFRO",2024,12275,NA,147,2024-01-01,2024-12-23,358,0.980150581793292,"dashboard:cholera_adm0_public_2024.csv",0.0119755600814664,0.010126945456695,0.0140606723612051
"Tanzania","TZA","AFRO",2025,4278,NA,58,2024-12-30,2025-12-15,351,0.960985626283368,"dashboard:cholera_adm0_public_2025.csv",0.0135577372604021,0.0103106210032477,0.0174916721063103
"Tanzania","TZA","AFRO",2026,113,NA,2,2025-12-29,2026-01-12,15,0.0410677618069815,"dashboard:cholera_adm0_public_snapshot_2026-06-02.csv",0.0176991150442478,0.00215067831598572,0.0624741521451441
"Togo","TGO","AFRO",1970,75,NA,3,1970-01-01,1970-12-31,365,1,"OWiD",0.04,0.0083261656660794,0.11247682176001
"Togo","TGO","AFRO",1971,335,NA,26,1971-01-01,1971-12-31,365,1,"OWiD",0.0776119402985075,0.051323079741067,0.111652634785451
"Togo","TGO","AFRO",1972,16,NA,0,1972-01-01,1972-12-31,365,1,"OWiD",0,0,0.205907214207823
"Togo","TGO","AFRO",1974,58,NA,8,1974-01-01,1974-12-31,365,1,"OWiD",0.137931034482759,0.0614796629657354,0.253809755276478
"Togo","TGO","AFRO",1977,132,NA,12,1977-01-01,1977-12-31,365,1,"OWiD",0.0909090909090909,0.0478601833560431,0.153415532758342
"Togo","TGO","AFRO",1978,6,NA,6,1978-01-01,1978-12-31,365,1,"OWiD",1,0.5407418735601,1
"Togo","TGO","AFRO",1988,1,NA,0,1988-01-01,1988-12-31,365,1,"OWiD",0,0,0.975
"Togo","TGO","AFRO",1991,2396,NA,81,1991-01-01,1991-12-31,365,1,"OWiD",0.0338063439065108,0.0269359044733927,0.0418447210380433
"Togo","TGO","AFRO",1992,753,NA,53,1992-01-01,1992-12-31,365,1,"OWiD",0.0703851261620186,0.053164441384451,0.0910574283076265
"Togo","TGO","AFRO",1993,19,NA,2,1993-01-01,1993-12-31,365,1,"OWiD",0.105263157894737,0.0130121643717775,0.331376664456766
"Togo","TGO","AFRO",1994,47,NA,5,1994-01-01,1994-12-31,365,1,"OWiD",0.106382978723404,0.0354563008072156,0.231047626750983
"Togo","TGO","AFRO",1995,65,NA,4,1995-01-01,1995-12-31,365,1,"OWiD",0.0615384615384615,0.0170199711830203,0.150133400670509
"Togo","TGO","AFRO",1996,146,NA,17,1996-01-01,1996-12-31,365,1,"OWiD",0.116438356164384,0.0693127747002308,0.179874231871889
"Togo","TGO","AFRO",1997,42,NA,7,1997-01-01,1997-12-31,365,1,"OWiD",0.166666666666667,0.069740663655675,0.313640866880671
"Togo","TGO","AFRO",1998,3217,NA,221,1998-01-01,1998-12-31,365,1,"OWiD",0.0686975442959279,0.0601968046842113,0.0779921313981459
"Togo","TGO","AFRO",1999,667,NA,31,1999-01-01,1999-12-31,365,1,"OWiD",0.0464767616191904,0.0317938510635905,0.06532405820461
"Togo","TGO","AFRO",2000,338,NA,23,2000-01-01,2000-12-31,365,1,"OWiD",0.0680473372781065,0.0436219500888266,0.100357075373107
"Togo","TGO","AFRO",2001,2551,NA,130,2001-01-01,2001-12-31,365,1,"OWiD",0.0509604076832615,0.0427501524036808,0.0602196417630151
"Togo","TGO","AFRO",2002,257,NA,14,2002-01-01,2002-12-31,365,1,"OWiD",0.0544747081712062,0.0300983351986766,0.0897109895863528
"Togo","TGO","AFRO",2003,384,NA,28,2003-01-01,2003-12-31,365,1,"OWiD",0.0729166666666667,0.0489966386083794,0.103662417127049
"Togo","TGO","AFRO",2004,1080,NA,33,2004-01-01,2004-12-31,365,1,"OWiD",0.0305555555555556,0.0211244372747438,0.0426454084953436
"Togo","TGO","AFRO",2005,1320,NA,15,2005-01-01,2005-12-31,365,1,"OWiD",0.0113636363636364,0.00637370285811844,0.0186734262943339
"Togo","TGO","AFRO",2006,1159,NA,25,2006-01-01,2006-12-31,365,1,"OWiD",0.0215703192407248,0.0140066486501221,0.0316782324096826
"Togo","TGO","AFRO",2007,65,NA,1,2007-01-01,2007-12-31,365,1,"OWiD",0.0153846153846154,0.000389428891097221,0.0827630877444664
"Togo","TGO","AFRO",2008,397,NA,3,2008-01-01,2008-12-31,365,1,"OWiD",0.00755667506297229,0.00156108740862648,0.021923911332233
"Togo","TGO","AFRO",2009,218,NA,1,2009-01-01,2009-12-31,365,1,"OWiD",0.00458715596330275,0.000116129990263475,0.0252916146058083
"Togo","TGO","AFRO",2010,72,NA,3,2010-01-01,2010-12-31,365,1,"OWiD",0.0416666666666667,0.00867649731634376,0.116974819825941
"Togo","TGO","AFRO",2011,4,NA,0,2011-01-01,2011-12-31,365,1,"OWiD",0,0,0.602364635616475
"Togo","TGO","AFRO",2012,61,NA,1,2012-01-01,2012-12-31,365,1,"OWiD",0.0163934426229508,0.000414959912839741,0.0879881229227453
"Togo","TGO","AFRO",2013,166,NA,4,2013-01-01,2013-12-31,365,1,"OWiD",0.0240963855421687,0.00660360752434987,0.0605446602828624
"Togo","TGO","AFRO",2014,262,NA,11,2014-01-01,2014-12-31,365,1,"OWiD",0.0419847328244275,0.0211420469167776,0.0738791732435202
"Togo","TGO","AFRO",2015,35,NA,1,2015-01-01,2015-12-31,365,1,"OWiD",0.0285714285714286,0.000723104376338095,0.149172079656432
"Togo","TGO","AFRO",2020,67,NA,2,2020-01-01,2020-12-31,365,1,"OWiD",0.0298507462686567,0.0036357307269044,0.103707507647555
"Togo","TGO","AFRO",2021,40,NA,5,2021-01-01,2021-12-31,365,1,"OWiD",0.125,0.0418596261386167,0.26803291736172
"Togo","TGO","AFRO",2023,1,NA,0,2023-12-11,2023-12-11,1,0.0027378507871321,"dashboard:cholera_adm0_public_2023.csv",0,0,0.975
"Togo","TGO","AFRO",2024,282,NA,17,2024-07-22,2024-12-23,155,0.424366872005476,"dashboard:cholera_adm0_public_2024.csv",0.0602836879432624,0.0355060862523445,0.0947673718580216
"Togo","TGO","AFRO",2025,164,NA,4,2025-01-06,2025-03-03,57,0.15605749486653,"dashboard:cholera_adm0_public_2025.csv",0.024390243902439,0.0066846150859055,0.0612688959574387
"Uganda","UGA","AFRO",1971,757,NA,30,1971-01-01,1971-12-31,365,1,"OWiD",0.0396301188903567,0.0268952040151259,0.0560933031874545
"Uganda","UGA","AFRO",1975,3,NA,0,1975-01-01,1975-12-31,365,1,"OWiD",0,0,0.707598226178713
"Uganda","UGA","AFRO",1978,1120,NA,110,1978-01-01,1978-12-31,365,1,"OWiD",0.0982142857142857,0.0814119147429351,0.117159982091615
"Uganda","UGA","AFRO",1979,940,NA,60,1979-01-01,1979-12-31,365,1,"OWiD",0.0638297872340425,0.0490586987843112,0.081401291121959
"Uganda","UGA","AFRO",1980,1539,NA,181,1980-01-01,1980-12-31,365,1,"OWiD",0.117608836907083,0.101930586319142,0.134762060070128
"Uganda","UGA","AFRO",1982,190,NA,48,1982-01-01,1982-12-31,365,1,"OWiD",0.252631578947368,0.192524444279201,0.320628959945236
"Uganda","UGA","AFRO",1987,140,NA,50,1987-01-01,1987-12-31,365,1,"OWiD",0.357142857142857,0.278015938382364,0.442454485498976
"Uganda","UGA","AFRO",1991,279,NA,28,1991-01-01,1991-12-31,365,1,"OWiD",0.100358422939068,0.067728921814764,0.141773989787163
"Uganda","UGA","AFRO",1992,5072,NA,104,1992-01-01,1992-12-31,365,1,"OWiD",0.0205047318611987,0.016783815054102,0.0247908067866397
"Uganda","UGA","AFRO",1994,704,NA,39,1994-01-01,1994-12-31,365,1,"OWiD",0.0553977272727273,0.0396861442212651,0.0749554824713868
"Uganda","UGA","AFRO",1995,538,NA,66,1995-01-01,1995-12-31,365,1,"OWiD",0.122676579925651,0.0961615710793158,0.153416875740576
"Uganda","UGA","AFRO",1996,291,NA,40,1996-01-01,1996-12-31,365,1,"OWiD",0.13745704467354,0.100050267048902,0.182441655779694
"Uganda","UGA","AFRO",1997,2610,NA,188,1997-01-01,1997-12-31,365,1,"OWiD",0.0720306513409962,0.0624048215170237,0.0826291738401241
"Uganda","UGA","AFRO",1998,49514,NA,2064,1998-01-01,1998-12-31,365,1,"OWiD",0.0416851799491053,0.0399415254672132,0.0434828204203973
"Uganda","UGA","AFRO",1999,5179,NA,228,1999-01-01,1999-12-31,365,1,"OWiD",0.0440239428461093,0.0385986537256264,0.0499703052589604
"Uganda","UGA","AFRO",2000,2807,NA,172,2000-01-01,2000-12-31,365,1,"OWiD",0.0612753829711436,0.0526860960879396,0.070792754857335
"Uganda","UGA","AFRO",2001,247,NA,4,2001-01-01,2001-12-31,365,1,"OWiD",0.0161943319838057,0.00442958654304672,0.0409425387727962
"Uganda","UGA","AFRO",2002,2274,NA,133,2002-01-01,2002-12-31,365,1,"OWiD",0.0584872471416007,0.0491965344663653,0.06893466614155
"Uganda","UGA","AFRO",2003,4377,NA,129,2003-01-01,2003-12-31,365,1,"OWiD",0.0294722412611378,0.024663668436132,0.034921451582763
"Uganda","UGA","AFRO",2004,3380,NA,91,2004-01-01,2004-12-31,365,1,"OWiD",0.0269230769230769,0.0217309032194649,0.0329537561442502
"Uganda","UGA","AFRO",2005,4924,NA,98,2005-01-01,2005-12-31,365,1,"OWiD",0.0199025182778229,0.0161866206169489,0.0242018333604482
"Uganda","UGA","AFRO",2006,5194,NA,106,2006-01-01,2006-12-31,365,1,"OWiD",0.0204081632653061,0.016738020892597,0.0246301384930802
"Uganda","UGA","AFRO",2007,276,NA,3,2007-01-01,2007-12-31,365,1,"OWiD",0.0108695652173913,0.00224719951851041,0.0314351057539375
"Uganda","UGA","AFRO",2008,3726,NA,120,2008-01-01,2008-12-31,365,1,"OWiD",0.0322061191626409,0.026772685795148,0.0383885223118836
"Uganda","UGA","AFRO",2009,1095,NA,23,2009-01-01,2009-12-31,365,1,"OWiD",0.0210045662100457,0.0133605589769277,0.0313512552088931
"Uganda","UGA","AFRO",2010,2341,NA,78,2010-01-01,2010-12-31,365,1,"OWiD",0.0333190944041008,0.0264246217645848,0.0414109748274427
"Uganda","UGA","AFRO",2012,6326,NA,135,2012-01-01,2012-12-31,365,1,"OWiD",0.0213404995257667,0.0179222448697784,0.0252093798436175
"Uganda","UGA","AFRO",2013,748,NA,27,2013-01-01,2013-12-31,365,1,"OWiD",0.036096256684492,0.0239198921262606,0.0520855768071035
"Uganda","UGA","AFRO",2014,309,NA,9,2014-01-01,2014-12-31,365,1,"OWiD",0.029126213592233,0.013403077101229,0.0545687469762831
"Uganda","UGA","AFRO",2015,1461,NA,33,2015-01-01,2015-12-31,365,1,"OWiD",0.0225872689938398,0.0155978380225267,0.0315757181877653
"Uganda","UGA","AFRO",2016,516,NA,11,2016-01-01,2016-12-31,365,1,"OWiD",0.0213178294573643,0.0106886763922525,0.0378228042794497
"Uganda","UGA","AFRO",2017,252,NA,0,2017-01-01,2017-12-31,365,1,"OWiD",0,0,0.0145317898870208
"Uganda","UGA","AFRO",2018,4440,NA,90,2018-01-01,2018-12-31,365,1,"OWiD",0.0202702702702703,0.0163304143425586,0.0248575365966873
"Uganda","UGA","AFRO",2019,358,NA,5,2019-01-01,2019-12-31,365,1,"OWiD",0.0139664804469274,0.00455001791058145,0.0322904830961055
"Uganda","UGA","AFRO",2020,1521,NA,18,2020-01-01,2020-12-31,365,1,"OWiD",0.0118343195266272,0.00702843299896024,0.0186390589252151
"Uganda","UGA","AFRO",2021,173,NA,0,2021-01-01,2021-12-31,365,1,"OWiD",0,0,0.0210972746506849
"Uganda","UGA","AFRO",2023,80,NA,10,2023-07-24,2023-09-11,50,0.136892539356605,"dashboard:cholera_adm0_public_2023.csv",0.125,0.0616020965584342,0.217889134069436
"Uganda","UGA","AFRO",2024,96,NA,5,2024-01-29,2024-11-18,295,0.80766598220397,"dashboard:cholera_adm0_public_2024.csv",0.0520833333333333,0.0171252824401647,0.11737120004656
"Uganda","UGA","AFRO",2025,255,NA,0,2025-01-06,2025-07-07,183,0.501026694045175,"dashboard:cholera_adm0_public_2025.csv",0,0,0.0143620612932699
"Zambia","ZMB","AFRO",1978,263,NA,36,1978-01-01,1978-12-31,365,1,"OWiD",0.136882129277567,0.0977463199396899,0.184434408939747
"Zambia","ZMB","AFRO",1979,12,NA,11,1979-01-01,1979-12-31,365,1,"OWiD",0.916666666666667,0.615203834849056,0.99789240676814
"Zambia","ZMB","AFRO",1980,57,NA,17,1980-01-01,1980-12-31,365,1,"OWiD",0.298245614035088,0.184288126815787,0.434026413577567
"Zambia","ZMB","AFRO",1981,14,NA,0,1981-01-01,1981-12-31,365,1,"OWiD",0,0,0.231635761650116
"Zambia","ZMB","AFRO",1982,1403,NA,131,1982-01-01,1982-12-31,365,1,"OWiD",0.0933713471133286,0.0786543431256101,0.109815666737295
"Zambia","ZMB","AFRO",1983,233,NA,19,1983-01-01,1983-12-31,365,1,"OWiD",0.0815450643776824,0.0498088091048542,0.124414305862194
"Zambia","ZMB","AFRO",1989,44,NA,44,1989-01-01,1989-12-31,365,1,"OWiD",1,0.919580060236424,1
"Zambia","ZMB","AFRO",1990,3717,NA,315,1990-01-01,1990-12-31,365,1,"OWiD",0.0847457627118644,0.0759871318625441,0.0941636113617611
"Zambia","ZMB","AFRO",1991,13154,NA,1091,1991-01-01,1991-12-31,365,1,"OWiD",0.0829405504029193,0.0782821411246975,0.0877844283107415
"Zambia","ZMB","AFRO",1992,11659,NA,913,1992-01-01,1992-12-31,365,1,"OWiD",0.0783086027961232,0.0734948764755744,0.0833341014653782
"Zambia","ZMB","AFRO",1993,6766,NA,426,1993-01-01,1993-12-31,365,1,"OWiD",0.0629618681643512,0.0572896835227672,0.0690141674935016
"Zambia","ZMB","AFRO",1996,2172,NA,42,1996-01-01,1996-12-31,365,1,"OWiD",0.0193370165745856,0.0139710765209467,0.0260489350593215
"Zambia","ZMB","AFRO",1997,36,NA,0,1997-01-01,1997-12-31,365,1,"OWiD",0,0,0.097393755914492
"Zambia","ZMB","AFRO",1998,171,NA,0,1998-01-01,1998-12-31,365,1,"OWiD",0,0,0.0213413745665029
"Zambia","ZMB","AFRO",1999,13511,NA,535,1999-01-01,1999-12-31,365,1,"OWiD",0.0395973651099104,0.0363716155171778,0.0430232743893126
"Zambia","ZMB","AFRO",2000,4504,NA,303,2000-01-01,2000-12-31,365,1,"OWiD",0.0672735346358792,0.0601293800164387,0.0749847574648427
"Zambia","ZMB","AFRO",2001,3109,NA,165,2001-01-01,2001-12-31,365,1,"OWiD",0.0530717272434867,0.0454545622970251,0.0615428941514039
"Zambia","ZMB","AFRO",2002,339,NA,12,2002-01-01,2002-12-31,365,1,"OWiD",0.0353982300884956,0.0184221003223083,0.0610167411672147
"Zambia","ZMB","AFRO",2003,1049,NA,29,2003-01-01,2003-12-31,365,1,"OWiD",0.0276453765490944,0.0185910060274051,0.0394633830522098
"Zambia","ZMB","AFRO",2004,12149,NA,373,2004-01-01,2004-12-31,365,1,"OWiD",0.0307021154004445,0.0277062850670459,0.0339254752140785
"Zambia","ZMB","AFRO",2005,1503,NA,7,2005-01-01,2005-12-31,365,1,"OWiD",0.00465735196274118,0.00187448524282626,0.00957224383641453
"Zambia","ZMB","AFRO",2006,5360,NA,183,2006-01-01,2006-12-31,365,1,"OWiD",0.0341417910447761,0.0294421585520342,0.0393570631345888
"Zambia","ZMB","AFRO",2007,2286,NA,35,2007-01-01,2007-12-31,365,1,"OWiD",0.0153105861767279,0.0106869478278206,0.0212295169683426
"Zambia","ZMB","AFRO",2008,2061,NA,39,2008-01-01,2008-12-31,365,1,"OWiD",0.0189228529839884,0.0134897372097966,0.0257781321593326
"Zambia","ZMB","AFRO",2009,4712,NA,80,2009-01-01,2009-12-31,365,1,"OWiD",0.0169779286926995,0.0134847992796848,0.0210865086674752
"Zambia","ZMB","AFRO",2010,6794,NA,62,2010-01-01,2010-12-31,365,1,"OWiD",0.00912569914630556,0.00700357548369087,0.0116836636020349
"Zambia","ZMB","AFRO",2011,330,NA,7,2011-01-01,2011-12-31,365,1,"OWiD",0.0212121212121212,0.00856989970821569,0.0432148493623125
"Zambia","ZMB","AFRO",2012,198,NA,2,2012-01-01,2012-12-31,365,1,"OWiD",0.0101010101010101,0.00122562864422652,0.0360100651060795
"Zambia","ZMB","AFRO",2017,1794,NA,57,2017-01-01,2017-12-31,365,1,"OWiD",0.0317725752508361,0.0241512055494456,0.0409708498140429
"Zambia","ZMB","AFRO",2018,4082,NA,74,2018-01-01,2018-12-31,365,1,"OWiD",0.0181283684468398,0.0142607918511487,0.0227056684325022
"Zambia","ZMB","AFRO",2019,447,NA,9,2019-01-01,2019-12-31,365,1,"OWiD",0.0201342281879195,0.0092469852245072,0.037875868859097
"Zambia","ZMB","AFRO",2022,34,0,0,2022-01-01,2022-12-31,365,1,"WHO_PDF_2022",0,0,0.102817924259013
"Zambia","ZMB","AFRO",2023,4095,NA,117,2023-01-09,2023-12-25,351,0.960985626283368,"dashboard:cholera_adm0_public_2023.csv",0.0285714285714286,0.0236853546758796,0.0341445216923731
"Zambia","ZMB","AFRO",2024,20232,NA,637,2024-01-01,2024-12-23,358,0.980150581793292,"dashboard:cholera_adm0_public_2024.csv",0.0314847765915382,0.0291213798468554,0.0339840279904032
"Zambia","ZMB","AFRO",2025,1106,NA,18,2024-12-30,2025-12-22,358,0.980150581793292,"dashboard:cholera_adm0_public_2025.csv",0.0162748643761302,0.00967329870349094,0.0255997328011335
"Zambia","ZMB","AFRO",2026,994,NA,17,2026-01-12,2026-05-04,113,0.309377138945927,"dashboard:cholera_adm0_public_snapshot_2026-06-02.csv",0.017102615694165,0.00999365917255748,0.0272421090733864
"Zimbabwe","ZWE","AFRO",1973,1,NA,NA,1973-01-01,1973-12-31,365,1,"OWiD",NA,NA,NA
"Zimbabwe","ZWE","AFRO",1974,37,NA,0,1974-01-01,1974-12-31,365,1,"OWiD",0,0,0.0948905874149899
"Zimbabwe","ZWE","AFRO",1975,615,NA,33,1975-01-01,1975-12-31,365,1,"OWiD",0.0536585365853659,0.03722031142118,0.0745343156089949
"Zimbabwe","ZWE","AFRO",1976,144,NA,9,1976-01-01,1976-12-31,365,1,"OWiD",0.0625,0.0289745316477615,0.115327756351592
"Zimbabwe","ZWE","AFRO",1985,144,NA,6,1985-01-01,1985-12-31,365,1,"OWiD",0.0416666666666667,0.0154421091360874,0.0884828965297313
"Zimbabwe","ZWE","AFRO",1986,2,NA,NA,1986-01-01,1986-12-31,365,1,"OWiD",NA,NA,NA
"Zimbabwe","ZWE","AFRO",1992,2048,NA,105,1992-01-01,1992-12-31,365,1,"OWiD",0.05126953125,0.0421219767247731,0.0617268448649362
"Zimbabwe","ZWE","AFRO",1993,5385,NA,332,1993-01-01,1993-12-31,365,1,"OWiD",0.061652739090065,0.0553747173571839,0.0684107980165521
"Zimbabwe","ZWE","AFRO",1998,995,NA,44,1998-01-01,1998-12-31,365,1,"OWiD",0.0442211055276382,0.0323119705703847,0.058912720899232
"Zimbabwe","ZWE","AFRO",1999,5637,NA,385,1999-01-01,1999-12-31,365,1,"OWiD",0.0682987404647862,0.0618496146613886,0.0751989271735718
"Zimbabwe","ZWE","AFRO",2000,1675,NA,223,2000-01-01,2000-12-31,365,1,"OWiD",0.133134328358209,0.117220356913242,0.150345573124324
"Zimbabwe","ZWE","AFRO",2001,650,NA,14,2001-01-01,2001-12-31,365,1,"OWiD",0.0215384615384615,0.0118241112492494,0.0358740391502004
"Zimbabwe","ZWE","AFRO",2002,3125,NA,192,2002-01-01,2002-12-31,365,1,"OWiD",0.06144,0.0532743344326623,0.070437911250773
"Zimbabwe","ZWE","AFRO",2003,1009,NA,35,2003-01-01,2003-12-31,365,1,"OWiD",0.0346878097125867,0.0242779539103112,0.0479141463907212
"Zimbabwe","ZWE","AFRO",2004,119,NA,9,2004-01-01,2004-12-31,365,1,"OWiD",0.0756302521008403,0.0351654021976003,0.138717119479646
"Zimbabwe","ZWE","AFRO",2005,516,NA,26,2005-01-01,2005-12-31,365,1,"OWiD",0.0503875968992248,0.0331753179173104,0.0729604661931035
"Zimbabwe","ZWE","AFRO",2006,789,NA,61,2006-01-01,2006-12-31,365,1,"OWiD",0.0773130544993663,0.0596516239571497,0.0982066249493642
"Zimbabwe","ZWE","AFRO",2007,65,NA,4,2007-01-01,2007-12-31,365,1,"OWiD",0.0615384615384615,0.0170199711830203,0.150133400670509
"Zimbabwe","ZWE","AFRO",2008,60055,NA,2928,2008-01-01,2008-12-31,365,1,"OWiD",0.0487553076346682,0.0470464349880265,0.0505079523377869
"Zimbabwe","ZWE","AFRO",2009,68153,NA,2706,2009-01-01,2009-12-31,365,1,"OWiD",0.0397047818878112,0.0382510864532782,0.0411978308711975
"Zimbabwe","ZWE","AFRO",2010,951,NA,21,2010-01-01,2010-12-31,365,1,"OWiD",0.0220820189274448,0.0137198475029735,0.0335574457879954
"Zimbabwe","ZWE","AFRO",2011,1220,NA,2,2011-01-01,2011-12-31,365,1,"OWiD",0.00163934426229508,0.000198593890205785,0.00590920838736484
"Zimbabwe","ZWE","AFRO",2012,23,NA,1,2012-01-01,2012-12-31,365,1,"OWiD",0.0434782608695652,0.0011001686304415,0.21948660745348
"Zimbabwe","ZWE","AFRO",2015,60,NA,0,2015-01-01,2015-12-31,365,1,"OWiD",0,0,0.0596294922861669
"Zimbabwe","ZWE","AFRO",2016,10,NA,1,2016-01-01,2016-12-31,365,1,"OWiD",0.1,0.00252857854446179,0.445016117028195
"Zimbabwe","ZWE","AFRO",2018,10692,NA,65,2018-01-01,2018-12-31,365,1,"OWiD",0.00607931163486719,0.00469492587673278,0.00774210860483915
"Zimbabwe","ZWE","AFRO",2019,61,NA,3,2019-01-01,2019-12-31,365,1,"OWiD",0.0491803278688525,0.0102593151683208,0.137069221915894
"Zimbabwe","ZWE","AFRO",2022,4,1,1,2022-01-01,2022-12-31,365,1,"WHO_PDF_2022",0.25,0.00630946320970987,0.805879550316757
"Zimbabwe","ZWE","AFRO",2023,14517,NA,320,2023-02-13,2023-12-25,316,0.865160848733744,"dashboard:cholera_adm0_public_2023.csv",0.022043121857133,0.0197164510081774,0.024563974632873
"Zimbabwe","ZWE","AFRO",2024,20242,NA,401,2024-01-01,2024-12-23,358,0.980150581793292,"dashboard:cholera_adm0_public_2024.csv",0.0198102954253532,0.0179351515444257,0.0218250772214481
"Zimbabwe","ZWE","AFRO",2025,569,NA,21,2024-12-30,2025-06-16,169,0.462696783025325,"dashboard:cholera_adm0_public_2025.csv",0.0369068541300527,0.0229884333381832,0.0558644907899669
"Zimbabwe","ZWE","AFRO",2026,36,NA,2,2026-01-19,2026-03-09,50,0.136892539356605,"dashboard:cholera_adm0_public_snapshot_2026-06-02.csv",0.0555555555555556,0.00680030065402282,0.186636706457554
